Duration	Gender	Age	Region	AN_1	AN_2	AN_3	AN_4	AN_5	AN_6	AN_7	AN_8	AC_1	AC_2	AC_3	AC_4	AC_5	AC_6*	AC_7	AC_8	AC_9*	AC_10	AC_11	RATE_WITCH	MR_1	MR_2	MR_3	MR_4	MR_5	MR_6	MR_7	MR_8	MR_9	MR_10	MR_11	MR_12	MR_13	SBS_1	SBS_2	SBS_3	SBS_4	SBS_5	SBS_6	AM_1	AM_2	AM_3	AM_4	AM_5	AM_6	AM_7	AM_8	AM_9	AM_10	AM_11	AM_12	AM_13	AM_14	AM_15	IRI_2:EC	IRI_3:PT*	IRI_4:EC*	IRI_8:PT	IRI_9:EC	IRI_11:PT	IRI_14:EC*	IRI_15:PT*	IRI_18:EC*	IRI_20:EC	IRI_21:PT	IRI_22:EC	IRI_25:PT	IRI_28:PT	REL	EDU	NAT_1	NAT_2	NAT_3	NAT_6	LNG1	EXCLUDE	LNG2	EXP1	EXP2	EXP3	RHAB
1739	Male	56	South	2	2	1	4	2	1	2	1	6	5	1	3	6	7	1	3	1	2	1	A	1	1	2	1	1	1	1	1	1	1	1	1	1	2	0	2	2	3	4	0	5	0	0	0	7	0	0	0	2	0	1	0	0	0	7	1	3	5	6	6	2	3	1	7	6	7	5	6	(Progressive) Christian 	Graduate University / Professional School (Master's Degree, Doctoral Degree)	United States	United States	Licensed Clinical Pastoral Therapist	Tennessee	Yes			5	2	1	10
1659	Male	37	West	3	3	2	4	1	1	1	1	4	4	4	4	2	4	4	4	4	4	6	B	4	4	4	5	4	3	4	1	4	3	1	4	4	4	4	4	4	4	4	10	10	0	0	0	10	0	10	0	10	5	10	10	0	10	4	1	1	7	7	7	4	4	1	7	7	7	6	7	None	Junior High School / Middle School	Usa	Usa	None	Nevada	Yes			7	8	1	0
934	Male	59	Midwest	4	4	3	5	4	3	4	4	3	3	1	2	1	7	2	2	4	1	1	A	5	1	2	1	1	1	1	1	1	1	1	1	1	2	1	3	4	0	2	5	7	5	5	7	6	5	6	7	6	5	7	7	5	7	6	4	3	5	5	5	3	3	3	5	6	5	4	5	methodist	Junior High School / Middle School	usa	usa	disabled	WI	Yes			7	2	1	4
756	Female	59	West	5	5	3	5	4	4	5	3	6	6	5	4	4	7	3	4	3	6	1	A	4	2	2	4	3	1	1	1	3	1	1	2	1	4	4	4	3	2	4	5	8	4	0	5	6	0	4	4	10	5	7	5	4	10	7	4	4	6	7	6	1	5	1	7	7	7	5	6	Christian 	Vocational School / Technical College / Communication College (Associate Degree)	United States	United States	Environmental service tech	CA	Yes			2	1	1	0
884	Male	37	West	1	1	1	1	1	1	1	1	5	1	1	4	1	7	1	3	1	1	1	A	3	7	4	7	7	7	5	5	7	7	3	7	7	3	3	3	3	3	3	0	10	5	0	0	10	0	0	0	10	0	10	5	0	10	4	4	4	4	3	3	6	4	5	3	3	1	1	2	Christian	Vocational School / Technical College / Communication College (Associate Degree)	US	US	Disability 	Wa	Yes			1	1	1	1
989	Male	57	West	5	3	2	4	2	4	3	2	6	6	4	3	2	6	3	3	3	4	3	B	3	3	3	4	3	2	3	3	5	3	1	3	3	-4	-4	2	0	1	1	2	10	0	0	0	2	0	0	2	10	0	7	1	0	4	5	3	3	7	6	6	5	3	3	6	7	5	5	4	Christian	Vocational School / Technical College / Communication College (Associate Degree)	United States	United States	Disabled	CA	Yes			8	2	2	3
1017	Male	48	Midwest	1	3	3	4	5	3	4	4	7	6	5	6	3	4	4	5	5	4	4	B	2	3	2	2	3	4	3	5	4	2	1	2	2	-3	2	3	-3	3	3	0	9	0	0	0	1	0	7	0	7	0	0	0	0	1	6	3	6	6	6	2	4	6	5	6	5	6	2	7	Agnostic	Vocational School / Technical College / Communication College (Associate Degree)	USA	USA	Engineering	MI	Yes		Native	1	2	1	1
577	Female	30	Midwest	5	3	1	3	4	5	5	3	7	6	5	7	6	4	7	4	2	2	5	A	7	7	6	4	7	1	1	1	7	1	1	3	1	4	4	-4	-4	-4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	1	7	7	7	1	4	1	7	7	7	7	7	Don驕ｯｽｶ陷ｽｲ want to answer	Junior High School / Middle School	Usa	Usa	Homemaker	Wa	Yes			1	1	1	0
961	Female	44	South	3	3	3	4	1	1	1	1	6	6	5	5	5	5	5	4	3	5	3	A	4	3	2	3	3	2	3	2	3	1	2	2	2	4	4	4	4	4	4	0	5	0	0	5	5	0	0	0	5	0	5	0	0	5	5	3	3	5	5	5	3	3	2	6	6	6	6	6	Catholic 	University / College / Undergraduate School (Bachelor Degree)	USA	USA		South Carolina 	Yes			1	1	1	10
897	Female	45	Midwest	3	3	1	3	1	1	2	1	5	5	6	6	6	6	4	5	2	4	6	A	4	1	1	4	1	4	4	2	5	2	2	5	4	3	3	3	1	3	2	5	7	2	2	5	5	1	6	4	8	7	8	5	7	8	6	1	2	7	7	6	2	4	1	5	6	5	5	4	Catholic	Vocational School / Technical College / Communication College (Associate Degree)	USA 	USA 	Office administrator 	Mo	Yes			5	2	1	3
2533	Male	55	South	5	5	5	5	5	5	5	2	4	4	1	4	1	4	4	1	1	4	4	A	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	0	4	4	2	10	10	0	0	10	0	10	0	10	10	10	10	10	10	3	1	7	5	4	5	5	3	3	5	7	5	2	4	Catholic/Jewish	Graduate University / Professional School (Master's Degree, Doctoral Degree)	United States	United States	Educator	Md	Yes			1	8	1	10
1290	Female	47	West	3	3	2	4	1	2	3	1	6	5	4	4	3	7	1	4	4	2	1	B	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0	4	3	3	3	9	7	0	0	0	2	0	0	0	8	0	7	4	1	5	6	2	2	6	6	6	2	5	2	6	6	6	4	5	Christian	University / College / Undergraduate School (Bachelor Degree)	United States	United States	Business Manager	Idaho	Yes			4	5	1	1
904	Male	21	Midwest	3	1	4	5	2	2	1	3	2	7	3	5	1	4	4	7	5	7	6	A	4	1	2	1	1	1	1	1	1	1	1	1	1	2	1	4	0	3	3	5	5	0	0	0	2	0	4	0	5	5	5	0	0	5	1	1	4	4	4	5	5	3	5	1	3	4	5	7	N/A	Other	USA	USA	Unemployed	MN	Yes		Basic	1	1	1	0
2285	Male	56	West	4	4	4	4	4	4	4	4	5	3	3	2	3	5	1	1	4	1	1	A	2	2	2	3	3	1	1	1	4	1	1	2	3	0	1	0	0	1	2	2	7	0	0	1	7	0	0	6	10	4	9	6	8	9	5	1	4	6	7	7	2	2	1	5	7	1	6	6	Agnostic	Vocational School / Technical College / Communication College (Associate Degree)	United States	United States	N/A, Disabled veteran	Washington	No			6	2	1	0
3511	Male	50	South	3	4	4	4	3	3	4	3	4	4	3	4	4	4	3	4	4	4	5	A	2	1	4	3	3	2	2	1	3	3	2	4	4	0	0	1	0	1	0	5	7	4	3	5	5	2	6	5	6	7	8	5	5	7	6	4	4	5	5	5	3	3	2	5	6	6	3	4	none	University / College / Undergraduate School (Bachelor Degree)	USA	USA	none	FL	Yes			1	1	1	0
971	Female	58	West	4	4	3	4	3	4	4	4	5	3	3	3	5	6	5	5	5	5	1	B	1	1	1	1	1	1	1	1	1	1	1	1	1	-4	-4	-3	-3	-3	-2	0	10	0	0	0	10	0	0	0	10	0	10	6	0	10	7	1	2	7	7	7	1	5	1	7	7	5	5	7	none	Junior High School / Middle School	United States	United States	retired	ID	Yes			5	1	1	0
3750	Female	26	West	5	4	1	5	5	4	5	5	3	1	1	1	2	7	1	2	6	1	1	A	4	2	3	3	3	3	3	3	6	1	2	2	2	-2	4	3	4	4	4	3	7	0	0	6	8	0	7	4	6	7	6	0	6	8	6	1	3	6	7	7	1	3	2	7	6	7	7	2	Wicca	Junior High School / Middle School	United States	United States	Student	AZ	Yes			6	3	1	3
1064	Male	42	Midwest	3	3	3	4	2	3	4	2	6	6	4	5	4	5	5	6	1	5	5	A	3	1	2	3	3	1	1	1	2	2	1	3	3	4	3	3	4	3	4	6	7	8	6	5	8	5	7	6	8	7	6	8	7	7	5	4	4	5	5	5	3	4	2	5	5	7	5	6	Catholic	Vocational School / Technical College / Communication College (Associate Degree)	United States	United States	Route delivery driver	WI	Yes			5	2	1	3
688	Male	59	South	1	1	1	3	1	2	4	1	6	6	3	5	4	4	2	6	4	1	3	B	1	1	3	1	1	1	2	1	2	1	1	1	1	4	4	4	4	4	4	0	5	0	0	0	5	0	0	0	5	5	5	0	5	5	7	1	3	5	6	5	2	6	1	7	5	7	6	3	Non-denominational Charismatic	Other	USA	USA	Manager	Texas	Yes			6	2	1	10
1977	Female	24	Midwest	3	3	3	5	5	5	5	4	6	1	2	1	1	7	2	1	4	1	1	B	7	1	2	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	0	10	5	0	5	10	0	5	0	10	5	7	5	5	6	7	1	1	7	7	7	1	1	1	7	7	7	7	7	Christian	Junior High School / Middle School	Usa	Usa	Retail	West virginia	Yes			4	2	1	0
451	Male	32	South	2	2	3	3	2	3	3	2	6	6	2	6	6	4	3	3	1	4	5	B	3	5	3	5	5	2	3	2	5	2	1	5	3	2	1	0	1	1	2	7	7	4	2	6	9	2	7	7	9	4	6	6	2	8	6	3	3	5	5	6	3	2	2	6	5	6	6	6	Jewish/agnostic 	Graduate University / Professional School (Master's Degree, Doctoral Degree)	United States	United States	Lawyer	GA	Yes			3	1	1	4
13024	Female	31	South	4	5	5	5	5	5	5	4	6	1	1	1	1	7	1	1	5	1	1	A	2	1	2	1	1	1	1	1	4	1	1	1	1	-4	-3	-3	-2	1	-3	0	5	0	0	1	10	0	0	0	10	0	1	0	0	3	5	1	4	5	7	7	5	5	1	3	2	4	6	6	None	Graduate University / Professional School (Master's Degree, Doctoral Degree)	USA	USA	Librarian	FL	Yes			6	1	1	0
1634	Male	38	West	4	2	4	4	4	3	4	2	6	3	3	1	2	6	2	5	4	2	1	B	2	3	2	2	2	2	2	2	7	1	1	4	4	2	2	3	0	2	2	0	8	0	0	0	8	0	3	4	10	6	5	7	0	10	6	2	2	6	5	5	2	5	2	5	4	5	4	3	More spiritual than religious. Family is Armenian Orthodox	University / College / Undergraduate School (Bachelor Degree)	USA	USA	Self-Employed (2 businesses)	California	No		Native	7	7	4	6
684	Male	51	West	3	4	2	4	4	4	4	2	5	5	2	5	5	6	5	6	2	3	5	B	3	1	4	2	2	2	2	1	2	2	1	2	2	0	0	0	0	0	3	1	1	0	0	1	3	0	1	1	10	7	3	1	1	4	3	4	4	5	5	4	3	4	3	3	4	4	4	5	I want to believe!	Other	USA	USA	None	AZ	Yes			6	2	1	0
844	Female	37	Midwest	4	3	3	2	1	3	3	1	5	3	4	4	4	5	3	4	5	4	1	A	2	4	3	3	3	1	2	3	3	3	1	3	3	3	3	1	0	1	1	1	9	9	0	1	7	0	8	0	9	6	6	7	6	9	5	4	5	7	6	5	2	6	2	5	6	6	3	4	None	Vocational School / Technical College / Communication College (Associate Degree)	United states 	United states 	Disabled 	Ohio 	Yes			2	1	1	0
1017	Male	38	West	4	4	1	5	3	1	3	1	4	6	1	5	4	7	5	5	3	5	2	A	2	4	5	2	5	1	1	1	5	1	1	7	4	-4	2	4	4	4	4	0	5	0	0	1	3	0	2	0	5	6	7	6	6	8	5	1	5	7	5	6	4	2	6	6	7	7	4	7	Atheist 	Vocational School / Technical College / Communication College (Associate Degree)	USA	USA	CSR	CO	Yes			4	4	2	0
465	Female	32	West	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	4	A	3	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	3	3	3	5	5	5	5	5	5	5	5	5	5	5	5	4	5	3	3	3	3	3	3	3	3	3	3	3	3	Na	Junior High School / Middle School	Us	Us	Homemaker	Wa	Yes			1	1	1	0
1507	Female	52	South	5	5	4	5	5	5	5	3	6	5	1	5	4	7	6	3	6	5	2	A	2	4	2	1	2	2	1	1	4	1	1	3	4	4	4	4	4	4	4	5	10	5	0	8	10	0	9	7	10	5	10	5	5	10	7	4	2	7	7	7	1	2	1	7	7	7	7	7	non denominational	Vocational School / Technical College / Communication College (Associate Degree)	United States	United States	Discharge Facilitator	NC	Yes			8	3	2	2
2272	Female	55	West	4	4	2	3	3	3	4	2	7	6	6	7	6	6	6	7	5	6	5	B	6	6	6	6	6	3	3	3	4	5	3	5	5	4	2	3	3	3	4	6	8	1	0	1	7	0	1	0	9	0	9	5	4	9	6	5	3	5	4	5	3	4	3	4	5	6	4	5	Catholic 	Other	United States	US		California 	Yes			8	2	1	10
449	Male	32	South	1	1	1	5	1	2	3	1	2	1	5	7	2	6	5	7	1	7	7	A	7	7	7	7	7	7	7	7	7	7	7	7	7	4	4	4	4	4	3	3	6	8	4	2	0	9	7	5	3	1	4	0	0	5	7	5	6	4	5	5	7	6	6	7	7	7	7	6	Christian	Vocational School / Technical College / Communication College (Associate Degree)	USA 	Usa	Scientist	Texas	Yes			5	5	2	10
863	Male	53	West	2	2	1	5	5	4	4	2	7	7	3	7	6	5	7	7	2	7	5	A	1	1	2	2	2	2	2	1	7	1	1	2	2	0	1	0	0	0	1	0	10	0	0	1	10	0	0	0	10	0	10	9	0	10	6	2	3	6	6	6	5	6	2	6	6	5	5	5	religious, not organized	Graduate University / Professional School (Master's Degree, Doctoral Degree)	United States	United States	Teacher	CA	Yes			6	2	1	6
1110	Male	34	South	3	1	1	4	4	3	4	2	7	7	7	7	6	1	5	7	1	7	7	A	1	1	2	2	2	1	1	1	1	2	1	1	1	4	4	4	-3	4	4	5	9	0	0	0	9	0	0	0	5	0	0	0	0	1	7	1	1	7	7	7	1	1	1	7	7	7	7	7	Christian	University / College / Undergraduate School (Bachelor Degree)	United States of America	United States of America	Information technology	Texas	Yes			7	6	1	10
619	Male	60	West	3	3	3	3	1	1	1	1	2	1	4	2	1	4	1	1	1	1	4	A	1	1	1	2	1	1	1	1	1	1	1	3	3	4	0	4	4	4	4	5	10	8	0	5	10	0	10	0	10	10	10	5	5	10	7	1	1	6	6	6	1	1	1	5	6	3	5	6	Christian	University / College / Undergraduate School (Bachelor Degree)	US	US	Government	Ca	Yes			3	2	2	10
806	Female	46	South	5	5	5	5	1	1	3	1	4	4	2	4	3	7	3	4	7	5	6	B	1	1	3	3	1	1	1	1	1	1	1	7	1	3	3	3	0	3	4	5	5	2	0	0	5	0	5	0	10	5	8	8	3	2	7	1	1	7	7	7	1	7	1	7	7	7	7	7	Christianity 	Vocational School / Technical College / Communication College (Associate Degree)	Usa	Usa	Sales	Ga	Yes			5	6	1	10
1000	Female	26	South	5	5	4	5	2	2	3	1	4	2	4	1	2	6	1	1	7	3	1	A	4	4	4	3	3	3	2	3	2	3	1	2	2	4	4	4	4	4	4	0	7	0	0	0	7	0	10	0	8	10	8	10	7	10	6	2	3	4	7	6	4	5	1	6	5	5	4	7	Spiritual	Other	United States	United States	Entrepreneur 	Florida	Yes			4	2	2	5
712	Female	20	West	5	4	2	5	1	1	2	1	3	3	5	2	2	4	1	4	7	2	2	A	1	6	6	3	4	3	1	1	5	4	1	1	1	-3	4	4	4	4	4	5	5	5	0	0	5	0	5	0	10	5	10	5	10	10	7	1	7	6	7	7	1	3	1	7	7	7	7	7	n/a	Other	united states	united states	n/-	california	Yes			1	1	1	0
743	Male	51	West	4	4	1	4	1	1	1	1	7	7	7	7	7	6	7	7	6	7	7	A	7	7	7	7	7	7	7	7	7	7	1	7	7	4	4	4	4	4	4	1	0	0	0	0	0	0	0	0	10	0	0	0	0	0	6	6	3	5	7	4	3	5	2	6	4	7	6	2	Christian	University / College / Undergraduate School (Bachelor Degree)	USA 	Usa	Truck driver 	TX 	Yes			1	1	1	10
778	Male	39	South	4	3	1	5	1	1	1	1	4	1	1	1	1	7	4	1	1	1	1	A	5	7	7	7	7	1	1	1	7	1	1	7	7	4	4	4	4	4	4	7	10	10	0	5	10	0	10	5	10	10	10	10	10	10	7	1	7	7	7	7	1	7	1	7	7	4	7	7	Spiritual 	Other	United States	US	Chef	Arkansas 	Yes			6	8	1	3
580	Female	26	South	5	5	3	3	3	4	4	3	7	6	2	4	5	4	6	4	1	4	5	B	2	1	4	3	2	1	1	2	2	1	2	2	4	4	3	3	0	0	2	1	6	6	0	2	7	0	0	1	8	6	8	9	2	4	7	5	5	5	6	6	4	6	2	3	5	4	3	5	Baptist	Other	USA	USA	Escort	Alabama	Yes		Basic	2	1	1	5
1243	Female	31	West	5	4	1	5	2	1	2	1	7	4	1	5	1	2	5	4	1	5	4	A	1	1	2	1	1	2	1	1	3	1	1	2	2	4	4	3	4	4	4	5	8	10	0	0	0	0	0	2	3	0	2	0	0	3	7	3	2	7	6	6	1	2	1	4	5	5	2	4	Christian 	University / College / Undergraduate School (Bachelor Degree)	U.S	U.S	Caregiver 	CA	Yes			6	1	1	10
740	Female	42	South	5	5	5	5	5	5	5	1	7	1	4	1	1	7	1	7	7	1	1	A	1	1	1	1	1	1	1	1	7	1	1	1	1	4	4	4	4	4	4	0	10	10	0	0	10	0	10	0	10	10	10	10	10	10	7	1	1	7	7	7	1	1	1	7	7	7	7	7	Baptist	University / College / Undergraduate School (Bachelor Degree)	United states	United states	Manager	Florida 	Yes			7	1	1	8
1970	Female	60	South	1	1	1	5	4	5	4	1	7	7	7	7	7	1	2	7	1	1	1	B	1	1	5	2	5	3	3	1	5	3	1	5	2	4	4	-4	-4	4	4	0	1	0	0	0	6	0	0	0	7	0	4	0	0	7	7	6	5	6	7	6	2	2	2	7	1	7	5	6	JEHOVAH驕ｯｽｶ陷ｽ｡ WITNESS	University / College / Undergraduate School (Bachelor Degree)	USA	USA	Retired/Disabled	GA	Yes			4	2	1	10
408	Male	25	West	3	4	4	4	2	3	3	2	4	4	2	5	5	6	7	5	2	4	4	B	3	4	4	2	4	5	5	6	3	4	3	7	7	4	4	4	4	4	4	5	4	2	2	3	7	2	0	5	8	0	6	7	9	4	5	4	3	3	4	3	4	4	6	5	6	2	3	6	I am a Christian	University / College / Undergraduate School (Bachelor Degree)	United states of America 	Usa	Survey taker	Georgia	Yes			5	4	1	10
1570	Male	59	South	5	3	2	2	1	1	3	1	7	7	4	6	2	4	5	6	4	1	1	A	1	4	4	6	5	1	1	1	4	1	1	2	4	4	4	4	4	4	4	2	2	0	0	1	8	2	9	5	10	5	5	10	5	5	7	2	1	7	7	5	2	4	1	6	4	6	4	6	Christian	Vocational School / Technical College / Communication College (Associate Degree)	United States	United States		AL	Yes			4	2	2	10
719	Male	48	West	4	4	3	5	3	5	4	5	5	1	4	2	2	7	1	2	4	1	1	B	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	5	3	3	0	5	10	0	5	5	10	8	10	10	5	10	5	6	4	2	5	4	3	6	3	7	3	5	2	2	Protestant	Graduate University / Professional School (Master's Degree, Doctoral Degree)	USA	USA	University Manager	California	Yes			3	4	2	5
1166	Female	38	Midwest	5	5	3	3	2	2	4	2	6	7	4	5	6	1	4	5	1	4	4	A	1	1	6	1	1	1	5	1	3	1	1	5	4	4	4	4	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	4	6	7	5	4	3	2	6	6	6	6	6	Christian	Vocational School / Technical College / Communication College (Associate Degree)	Usa	Usa	Buyer	Michigan 	Yes			6	7	4	10
1158	Female	60	South	4	5	5	5	5	5	5	4	6	4	1	1	4	7	6	1	6	1	1	A	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	4	0	10	5	0	5	10	0	5	5	10	10	10	10	5	10	7	2	1	7	7	7	1	6	1	7	7	7	6	6	Agnostic	Vocational School / Technical College / Communication College (Associate Degree)	United States	United States	Unemployed	SC	Yes		Native	8	8	2	2
713	Male	59	Midwest	5	4	1	4	1	3	4	1	7	7	2	7	7	4	4	7	1	7	6	A	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	10	10	0	0	0	7	0	0	0	7	0	7	0	0	7	7	1	7	7	7	6	1	4	1	6	7	7	5	7	Christian 	Vocational School / Technical College / Communication College (Associate Degree)	United States 	United States 	Disabled 	Indiana 	Yes			1	1	1	10
946	Female	26	West	5	5	5	4	4	3	4	2	6	6	4	6	6	6	4	6	2	5	6	A	5	4	5	3	3	3	3	4	5	4	3	6	5	2	1	1	1	1	1	2	9	9	0	2	9	1	2	1	10	6	9	8	1	7	6	2	2	5	4	5	3	4	2	7	5	6	5	5	Agnostic	University / College / Undergraduate School (Bachelor Degree)	United States	United States	Tutor	California	Yes			8	8	1	2
1098	Female	53	Midwest	2	4	1	4	1	1	1	1	7	7	7	7	3	4	7	7	4	7	7	A	1	1	1	4	2	1	1	5	2	1	1	1	1	4	4	4	4	4	4	7	5	5	5	5	8	5	5	0	7	8	7	0	0	7	7	4	1	7	7	7	1	7	1	7	7	7	7	7	chirstian	Vocational School / Technical College / Communication College (Associate Degree)	United States	United States	homemaker	WI	Yes			1	1	1	10
836	Male	54	Midwest	3	1	1	4	3	1	3	1	6	4	1	7	1	1	4	6	1	1	1	A	7	7	7	7	7	7	7	7	7	7	7	7	7	4	4	4	4	4	4	0	7	0	0	0	6	0	0	0	8	0	8	0	0	8	3	5	5	5	5	5	5	4	4	4	5	3	3	3	Lutheran	University / College / Undergraduate School (Bachelor Degree)	USA	USA	Dispatcher	WI	Yes			6	1	1	10
1407	Female	31	South	2	3	2	5	4	5	5	4	7	7	4	7	5	2	5	6	1	7	1	A	2	4	3	2	2	1	1	1	4	2	1	2	2	4	4	4	4	4	4	0	5	0	0	1	1	0	0	0	9	0	1	0	0	2	7	1	2	6	6	6	1	4	2	6	6	7	5	3	Christian - Methodist 	Graduate University / Professional School (Master's Degree, Doctoral Degree)	USA 	USA	Homemaker 	ALABAMA	Yes			5	1	1	10
881	Male	39	Midwest	5	5	3	5	4	5	5	5	7	5	4	7	7	7	7	7	7	4	7	B	1	1	3	3	3	1	1	1	2	1	1	7	7	4	4	4	0	4	4	0	10	0	0	0	10	0	10	0	10	10	10	10	10	10	7	1	1	7	7	7	1	3	7	7	7	7	7	7	Jehovah witness	Other	USA 	USA 	Home health care	Minnesota 	Yes			5	1	1	4
1783	Male	55	Midwest	5	4	5	5	4	4	5	3	6	2	2	3	5	6	3	5	2	2	3	A	2	4	4	3	3	3	2	1	3	2	1	3	3	1	2	4	3	4	-1	0	7	6	0	0	6	1	2	6	9	9	9	6	0	7	6	2	1	5	7	6	3	4	3	6	7	6	5	6	Lutheran	Vocational School / Technical College / Communication College (Associate Degree)	United States	United States	Retired	WI	Yes			2	3	1	2
2141	Male	48	West	2	2	2	2	1	1	1	1	4	2	3	2	4	4	4	4	2	4	4	A	3	2	3	2	2	2	2	2	3	2	2	2	2	1	1	2	0	1	2	1	8	3	4	3	6	4	6	6	9	8	7	8	8	8	4	2	1	5	4	4	2	2	2	3	4	4	2	4	na	University / College / Undergraduate School (Bachelor Degree)	usa	usa	educator	ca	No		Native	6	6	1	0
1073	Female	56	South	1	2	1	5	1	3	2	1	5	5	3	5	5	4	5	5	1	5	5	A	7	7	7	7	7	7	7	1	7	7	1	7	7	4	4	4	4	4	4	0	1	0	0	0	1	0	0	0	7	0	6	0	0	1	7	2	1	7	7	7	1	4	1	7	7	7	6	6	Born again Christian 	Other	United States	United States	Home health aide 	NC	Yes			6	2	1	10
478	Other	27	South	5	4	4	3	3	2	3	4	6	3	4	6	7	2	2	7	6	3	3	A	3	2	4	3	4	2	6	4	3	6	2	3	6	4	4	3	4	4	0	2	4	7	9	3	6	8	6	7	10	4	5	8	1	8	4	7	4	3	3	6	5	2	2	5	5	4	6	7	Christian 	Vocational School / Technical College / Communication College (Associate Degree)	America	America		Florida	Yes		Business	4	2	4	6
2132	Female	28	South	3	4	3	3	1	1	2	1	7	5	6	7	7	4	2	4	1	7	4	B	4	5	2	3	3	3	4	4	3	4	3	4	4	4	4	4	4	4	4	0	10	5	0	0	5	0	0	0	5	0	5	0	0	0	5	2	1	6	5	6	4	4	2	5	3	4	3	3	Christian 	University / College / Undergraduate School (Bachelor Degree)	USA	USA	Student	FL	Yes			1	1	1	10
1420	Female	55	South	4	4	1	2	2	1	3	2	6	5	5	3	3	5	4	5	2	3	5	B	2	4	7	4	5	4	3	6	3	3	2	4	6	3	3	-3	2	2	2	1	8	0	0	2	8	0	1	1	7	3	3	1	1	5	5	3	5	6	5	6	4	6	2	5	6	4	5	5	methodist	University / College / Undergraduate School (Bachelor Degree)	United States	United States	teacher 	FL	Yes			3	6	3	10
1002	Female	32	South	5	5	5	5	4	5	5	4	7	7	4	7	2	1	7	7	2	1	7	A	1	1	3	4	2	2	2	3	2	2	1	4	2	4	4	0	4	4	-4	5	5	2	0	0	10	0	5	7	9	9	8	6	7	9	7	3	1	7	7	7	1	1	1	7	7	7	7	7	Christian 	Other	United States of America 	United States of America	Homemaker 	Florida	Yes			8	8	2	6
454	Female	42	South	3	4	2	5	5	5	5	3	5	1	1	1	1	7	1	1	5	3	1	A	5	5	3	4	5	1	2	3	4	4	2	3	3	-4	-4	0	1	1	2	10	8	10	0	3	10	0	10	0	10	10	10	7	10	10	3	2	5	6	5	6	3	2	2	5	6	3	5	6	none	Graduate University / Professional School (Master's Degree, Doctoral Degree)	USA	USA	engineer	FL	No			3	1	1	0
1362	Female	40	South	2	2	1	4	4	2	2	1	4	2	4	2	4	6	2	2	6	2	2	B	5	2	2	3	3	3	2	2	2	2	2	2	2	-3	-2	2	-3	2	0	0	5	0	0	0	5	0	5	8	2	7	7	5	5	1	7	5	2	4	6	2	2	3	1	5	3	6	2	5	None	University / College / Undergraduate School (Bachelor Degree)	Usa	Usa	Unemployment 	Tx	Yes			2	1	1	0
1139	Female	51	South	1	1	1	4	3	2	1	1	7	5	1	3	2	4	4	5	1	2	7	A	4	6	6	6	6	5	4	3	5	6	1	5	6	4	3	4	2	4	4	2	4	0	0	0	5	0	6	4	10	6	6	2	5	7	6	3	1	5	6	5	2	3	3	6	7	7	5	6	Presbyterian 	University / College / Undergraduate School (Bachelor Degree)	Usa	Usa	Secretaey	Fl	Yes			2	2	1	1
424	Female	38	South	5	4	5	5	4	4	4	3	6	4	5	5	6	6	4	3	1	5	4	A	5	3	2	2	2	5	2	1	2	1	2	1	1	4	4	4	4	4	4	5	5	5	0	0	1	0	0	0	10	7	7	2	2	6	7	6	3	6	7	7	1	5	1	7	7	7	4	3	Non 	Other	Usa	Usa	Car sales	Tennessee 	Yes			2	1	1	1
597	Female	23	West	5	5	4	5	5	5	5	5	4	3	3	2	4	7	1	6	5	2	1	A	1	1	1	1	1	1	1	1	2	1	1	1	1	-4	0	3	1	4	4	2	6	0	0	1	0	5	0	1	5	1	1	0	0	5	7	5	5	4	5	5	1	4	1	7	4	7	3	3	Atheist	Junior High School / Middle School	Usa	Usa	Unemployed	Wa	Yes			2	2	1	0
1044	Female	37	South	4	5	3	5	3	4	5	2	3	5	2	5	4	6	4	3	2	4	3	A	6	5	3	3	4	2	1	1	6	3	1	4	4	4	4	-3	4	4	4	8	9	5	0	1	9	2	8	3	10	10	10	9	7	7	6	5	2	4	5	5	2	6	3	7	4	4	3	3	Christian 	Vocational School / Technical College / Communication College (Associate Degree)	Usa	Usa	Office manager 	Sc	Yes			1	3	1	1
529	Female	35	South	3	3	3	3	3	3	3	3	3	5	4	4	4	4	4	4	4	4	4	A	4	4	4	3	3	3	4	4	4	4	4	5	5	2	2	2	3	3	2	3	5	5	5	5	5	5	5	5	5	5	5	5	5	4	6	6	3	4	4	3	5	3	5	4	3	3	4	4	Baptist	Vocational School / Technical College / Communication College (Associate Degree)	Usa	Usa	Na	Ga	Yes		Basic	4	3	3	3
