id	cul	MR_1	MR_2	MR_3	MR_4	MR_5	MR_6	MR_7	MR_8	MR_9	MR_10	MR_11	MR_12	MR_13	AN_1	AN_2	AN_3	AN_4	AN_5	AN_6	AN_7	AN_8	AC_1	AC_2	AC_3	AC_4	AC_5	AC_6.	AC_7	AC_8	AC_9.	AC_10	AC_11	SBS_1	SBS_2	SBS_3	SBS_4	SBS_5	SBS_6	AM_1	AM_2	AM_3	AM_4	AM_5	AM_6	AM_7	AM_8	AM_9	AM_10	AM_11	AM_12	AM_13	AM_14	AM_15	IRI_2.EC	IRI_4.EC.	IRI_9.EC	IRI_14.EC.	IRI_18.EC.	IRI_20.EC	IRI_22.EC	IRI_3.PT.	IRI_8.PT	IRI_11.PT	IRI_15.PT.	IRI_21.PT	IRI_25.PT	IRI_28.PT	EXP_1	EXP_2	EXP_3	RHAB	FNL1	FNL2	Gender	Age	Region	REL	NAT_1	NAT_2	NAT_3	NAT_4	LNG_1	LNG_2	EDU	RATE_WITCH
1673	EN882	US	4	4	4	4	4	7	6	7	5	7	7	6	6	5	5	5	5	5	5	5	5	7	7	7	7	7	1	7	7	1	7	7	4	4	4	4	4	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	7	1	7	7	7	7	7	7	7	7	2	7	5	7	2	2	1	10	NA	NA	1	59	South	Catholic	United States	United States	Clerical	LA	Yes		Vocational School / Technical College / Communication College (Associate Degree)	B
1674	EN883	US	4	3	3	7	4	5	5	7	4	6	7	5	5	4	4	1	4	1	3	4	2	7	2	2	1	2	3	1	1	4	2	1	-4	0	-1	-1	3	4	0	10	10	0	0	10	0	10	0	10	10	10	10	8	10	4	1	6	2	4	5	4	6	4	4	4	5	4	4	2	1	1	0	NA	NA	0	40	Midwest	Roman Catholic	US	US	Mechanic	KY	Yes		Vocational School / Technical College / Communication College (Associate Degree)	A
1675	EN884	US	4	5	4	4	4	4	4	4	4	4	4	4	4	3	3	4	5	2	4	4	1	5	4	4	4	4	1	6	4	4	4	4	4	4	4	4	4	4	7	5	5	0	5	6	0	5	0	10	8	7	5	5	6	7	7	7	7	7	7	4	6	7	7	4	7	6	7	4	5	1	3	NA	NA	1	36	South	Christian 	United States 	United States	Homemaker 	Texas	Yes		Vocational School / Technical College / Communication College (Associate Degree)	A
1676	EN885	US	5	5	3	3	5	6	6	5	5	5	6	3	4	4	1	2	4	4	2	4	2	7	6	6	6	6	6	7	7	2	7	6	4	3	3	3	3	4	8	10	9	3	3	5	2	8	5	1	2	3	6	8	2	6	2	6	5	6	6	5	6	6	6	5	6	4	6	6	4	1	10	NA	NA	0	30	Northeast	Christian	USA	USA	Construction	New york	Yes		University / College / Undergraduate School (Bachelor Degree)	A
1677	EN886	US	4	4	5	5	5	5	5	5	4	5	5	5	5	4	4	3	4	2	3	4	2	7	6	3	6	6	4	4	6	4	6	4	2	2	2	2	2	2	5	5	0	0	5	5	0	0	5	10	5	7	7	5	7	5	3	5	4	5	5	4	4	5	4	4	5	4	4	7	2	1	10	NA	NA	0	60	West	Evangelical	USA	USA	Retired	CA	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
1678	EN887	US	6	7	4	7	6	6	6	6	6	6	7	7	7	5	5	5	4	1	3	3	1	6	6	3	5	5	2	3	3	3	3	3	4	4	4	4	4	4	6	8	0	0	4	6	0	4	4	10	4	6	6	6	8	7	6	7	6	6	6	6	6	7	6	6	6	3	2	3	1	1	0	NA	NA	1	59	South	Catholic 	USA	USA	HR Director 	Texas	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
1679	EN888	US	6	7	7	7	7	7	7	7	6	7	7	7	7	3	3	3	3	3	3	4	3	6	5	2	4	2	1	1	1	4	2	1	4	4	4	4	4	4	5	5	5	0	5	9	0	9	5	10	9	9	9	9	9	7	7	7	7	7	6	7	7	7	7	7	6	7	6	2	7	2	1	NA	NA	1	59	West	orthodox	United States	United States	selfemployed	CA	Yes		University / College / Undergraduate School (Bachelor Degree)	B
1680	EN889	US	2	2	4	4	3	3	4	4	4	4	6	4	4	3	3	1	2	2	2	2	1	7	7	4	7	6	4	6	7	4	7	5	4	4	4	4	4	4	5	6	5	0	0	7	0	0	1	7	0	3	0	0	5	5	7	6	6	6	7	5	5	3	6	4	5	4	5	6	3	2	7	NA	NA	0	53	South	Baptist	United States	United States	Firefighter/paramedic	AL	Yes		Vocational School / Technical College / Communication College (Associate Degree)	A
1681	EN89	US	3	3	3	2	3	3	3	2	3	4	1	3	4	5	5	4	4	4	4	4	4	4	5	4	5	5	4	4	5	4	5	4	3	3	3	0	3	4	8	8	9	6	10	8	8	6	4	9	7	8	8	8	9	5	2	6	3	2	4	6	3	6	5	2	5	7	7	7	5	8	4	NA	NA	0	35	Northeast	Muslim 	United states	Usa	New york	Ny	Yes	Business	Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
1682	EN890	US	6	4	4	4	4	4	6	7	3	7	7	4	4	2	2	4	4	4	3	5	3	6	6	4	3	5	2	5	4	4	5	3	2	2	1	0	3	1	6	6	0	0	0	0	0	0	0	7	0	6	0	0	7	5	2	6	4	5	5	2	4	5	4	4	5	4	3	1	7	4	2	NA	NA	1	45	South	Christian 	US	US	CPA	FL	Yes	Native	Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
1683	EN891	US	4	7	7	7	7	7	7	7	7	7	7	7	7	5	5	5	5	4	3	5	4	3	1	1	1	5	1	6	1	1	1	1	0	4	4	4	4	4	6	7	0	0	6	10	0	10	5	10	10	7	7	10	10	7	7	7	7	7	7	7	7	7	7	7	7	5	7	7	2	1	0	NA	NA	1	58	South	Wiccan	USA	USA	Disabled 	SC	Yes		Vocational School / Technical College / Communication College (Associate Degree)	B
1684	EN892	US	3	3	2	3	2	3	2	2	2	2	2	2	3	5	4	1	5	3	5	5	5	7	5	6	7	7	1	7	6	7	6	7	4	4	4	3	3	3	9	9	4	5	7	9	8	8	8	8	5	5	5	6	7	3	7	7	7	7	6	7	7	7	7	7	7	6	6	6	1	1	10	NA	NA	1	40	Northeast	Protestant	United States of America	United States of America	Information technology	New York	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
1685	EN893	US	5	5	5	5	5	5	5	5	5	5	5	5	5	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	4	0	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	3	5	5	3	4	5	3	3	5	3	3	7	1	1	1	1	NA	NA	1	40	South	N/a	Usa	Jefferson 		Texas 	Yes		Junior High School / Middle School	A
1686	EN894	US	5	6	4	6	4	6	5	7	3	5	7	3	2	2	3	1	4	2	3	2	1	5	7	2	3	3	3	2	3	1	3	2	0	1	3	0	1	2	2	8	5	0	1	6	1	1	2	8	2	7	4	3	8	3	3	4	2	3	3	1	5	5	5	4	5	5	4	5	2	1	0	NA	NA	1	34	South	None	United States	United States	Healthcare	VA	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
1687	EN895	US	4	5	6	6	6	6	6	7	6	7	7	7	7	5	5	4	4	4	2	4	2	4	5	2	4	2	2	2	3	5	2	4	4	4	4	4	4	4	0	0	0	0	0	5	0	0	0	7	0	0	0	0	1	7	7	7	7	7	7	7	7	7	7	4	7	6	7	8	2	1	1	NA	NA	0	58	Midwest	Roman catholic 	United States 	United States 	disabled 	Illinois 	Yes		University / College / Undergraduate School (Bachelor Degree)	A
1688	EN896	US	1	6	6	6	7	7	7	7	6	7	7	5	6	1	2	4	2	3	2	2	2	6	6	2	5	2	4	6	7	3	5	6	2	1	4	0	-1	-1	8	3	9	5	2	3	4	0	1	2	3	1	0	1	2	3	6	2	4	4	2	2	5	5	7	7	7	7	7	4	1	1	1	NA	NA	0	22	Northeast	I don驕ｯｽｶ陷ｽｲ have religion 	United States 	United States 	Marketing ceo	New York 	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
1689	EN897	US	7	7	4	5	6	7	7	7	7	7	7	6	6	3	3	3	4	4	1	1	1	4	3	2	2	5	3	4	2	1	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	5	0	5	5	6	6	6	6	7	7	7	7	7	7	7	6	4	4	3	3	3	4	1	1	1	0	NA	NA	1	59	Midwest	None	US	US	None	WV	Yes		Other	A
1690	EN898	US	3	2	3	3	3	5	5	5	3	6	6	2	2	1	1	1	1	1	1	1	1	7	7	7	7	6	7	7	7	7	6	7	4	4	4	4	4	4	0	6	0	0	0	6	0	0	0	5	0	6	0	0	6	7	6	6	6	6	6	6	4	4	3	2	5	4	3	2	1	1	10	NA	NA	1	31	South	Christian 	USA 	USA 	OT	SC	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
1691	EN899	US	3	4	4	4	4	4	4	5	3	5	6	5	5	3	4	3	4	3	4	4	4	6	7	4	7	6	2	6	6	4	5	4	4	3	3	3	3	3	5	4	4	2	2	8	2	2	3	8	4	7	6	4	6	6	4	5	4	4	5	5	3	5	5	4	6	5	5	7	6	1	5	NA	NA	0	30	Northeast	Catholic 	United States	Unites States	Employed 	Virginia	Yes	Basic	University / College / Undergraduate School (Bachelor Degree)	B
1692	EN9	US	3	5	4	2	3	2	3	4	2	4	4	4	4	4	4	5	3	4	4	4	4	6	5	6	5	3	5	6	6	3	6	4	3	3	2	3	4	3	2	2	2	3	4	2	6	3	4	3	3	2	2	2	3	3	5	5	5	5	3	2	4	3	4	5	2	3	3	5	5	6	4	NA	NA	0	42	Northeast	Christianity 	Usa	Usa	Accountant 	Texas 	Yes	Conversational	Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
1693	EN90	US	3	1	3	3	1	3	2	2	4	2	2	1	3	5	4	5	4	4	5	5	4	6	7	6	6	3	3	4	4	3	7	5	4	4	1	3	4	3	8	7	6	8	6	7	6	7	10	6	10	6	7	9	10	6	2	7	2	1	6	5	1	7	4	2	7	7	4	4	7	7	9	NA	NA	0	23	South	Christian	U.S.	U.S.	Student 	New Hampshire	Yes	Native	University / College / Undergraduate School (Bachelor Degree)	A
1694	EN900	US	7	7	5	7	7	7	7	7	7	7	7	7	7	3	3	3	3	3	3	3	3	6	6	4	6	6	2	6	6	7	6	4	4	4	4	4	4	4	5	5	5	0	0	5	0	0	5	5	5	5	5	5	5	7	1	7	1	7	7	7	7	7	4	7	7	4	7	1	1	1	5	NA	NA	1	56	South	Christian	USA	USA	N/A	TN	Yes		Junior High School / Middle School	A
1695	EN901	US	7	7	7	7	7	7	7	7	7	7	7	7	7	4	2	1	5	1	1	1	1	7	6	4	5	3	7	4	5	5	5	3	2	1	1	0	1	1	7	8	4	0	6	7	6	4	4	7	4	6	4	4	6	6	4	5	5	5	6	6	5	5	4	3	5	4	5	1	1	1	2	NA	NA	0	60	South	Lutheran	Usa	Usa	Retired	Tx	Yes		University / College / Undergraduate School (Bachelor Degree)	B
1696	EN902	US	4	1	4	2	1	3	2	5	1	1	5	2	1	1	1	1	3	4	3	2	2	6	3	2	1	1	6	3	3	6	1	4	4	4	4	4	4	4	0	2	0	0	0	2	0	1	0	5	1	1	1	1	0	4	4	4	3	4	3	3	4	4	4	5	4	3	3	2	2	1	10	NA	NA	1	34	South	Islam	United States	United States	homemaker	MD	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
1697	EN903	US	3	3	2	2	3	3	1	3	2	5	2	3	4	5	4	3	4	4	3	3	4	3	6	5	6	6	2	6	5	3	7	6	4	0	1	4	-1	3	9	4	6	5	7	9	5	6	7	7	8	9	9	5	9	7	4	6	3	2	5	4	3	5	4	2	5	6	5	6	3	2	4	NA	NA	0	41	Northeast	rome	usa	usa	senior manager	new york	Yes	Native	Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
1698	EN904	US	2	5	4	6	4	7	6	6	6	6	6	6	6	4	5	2	3	3	3	4	2	6	5	4	4	5	6	6	4	4	6	4	2	3	4	3	3	2	5	4	0	1	6	7	1	6	4	7	9	4	5	9	3	6	5	6	6	6	3	4	4	3	4	3	6	4	5	4	4	1	4	NA	NA	0	36	Midwest	Christian	United States	United States	Lawn Technician	Indiana	Yes		Other	A
1699	EN905	US	5	5	5	4	4	4	4	4	3	3	4	4	4	3	3	4	3	2	3	3	2	4	2	1	2	2	4	1	2	4	2	1	0	4	0	0	2	4	5	10	5	0	5	8	0	3	0	10	5	10	5	5	10	3	4	3	5	5	4	5	4	5	4	4	4	3	4	2	3	1	10	NA	NA	0	29	South	Not your business	Usa	Usa	Homemaker	Nc	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
1700	EN906	US	4	4	7	7	7	7	7	7	7	7	7	7	7	3	2	1	3	1	1	1	1	2	2	2	2	3	4	4	3	5	4	3	-2	-2	-3	-2	-2	-2	0	5	0	0	0	6	0	5	0	10	5	10	5	5	10	7	7	6	7	7	7	7	7	7	7	7	7	7	7	1	1	1	0	NA	NA	1	40	West	None	Usa	Usa	Director 	Ca	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
1701	EN907	US	7	7	7	5	7	7	7	7	7	7	7	7	7	5	5	3	4	1	1	5	1	4	5	4	4	4	3	3	4	7	4	6	0	0	0	-4	-1	1	5	7	10	0	5	3	0	8	10	10	5	5	5	5	5	7	7	6	7	7	7	7	4	4	7	4	7	7	7	1	1	1	2	NA	NA	1	59	Northeast	Jewish	United States	United States	Disabled	NY	Yes		Other	B
1702	EN908	US	1	7	5	6	5	2	7	7	5	7	7	6	5	2	3	1	5	1	1	2	3	4	4	4	3	3	4	2	4	5	2	4	4	2	0	-1	4	3	1	10	0	0	6	8	5	4	3	10	3	8	0	6	10	2	3	5	5	4	3	4	4	4	5	3	5	3	4	1	1	1	2	NA	NA	1	33	South	n/a	usa	usa	analyst	TX	Yes	Native	University / College / Undergraduate School (Bachelor Degree)	A
1703	EN909	US	4	7	4	4	4	4	4	4	1	4	7	4	7	4	3	3	4	2	2	2	2	6	6	4	5	4	3	4	3	4	5	3	4	3	4	2	4	4	8	10	9	0	6	8	0	5	5	9	5	7	6	5	6	5	5	7	3	4	5	5	3	6	6	3	5	6	7	8	8	4	5	NA	NA	0	59	Midwest	Christian 	USA	USA	Fire Captain 	Illinois 	Yes		Other	B
1704	EN91	US	1	1	1	1	1	1	1	1	1	1	1	1	1	5	5	5	5	5	5	5	5	7	7	7	7	7	1	7	7	1	7	7	4	4	4	4	4	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	7	1	7	1	1	7	7	1	7	7	1	7	7	7	8	8	8	5	NA	NA	0	30	Northeast	United states	New york	New york	Manager	United states	Yes	Business	University / College / Undergraduate School (Bachelor Degree)	A
1705	EN910	US	7	7	1	7	4	4	7	7	1	7	7	7	7	5	5	5	5	1	5	5	1	7	7	7	4	7	1	1	4	1	7	7	4	4	4	4	4	4	10	10	5	10	10	0	5	10	5	5	10	10	10	10	10	7	7	7	4	7	7	7	4	1	7	1	7	7	7	4	1	1	4	NA	NA	1	27	South	Christianity	United States 	United States 	Childcare provider 	Virginia 	Yes		Vocational School / Technical College / Communication College (Associate Degree)	A
1706	EN911	US	1	1	1	1	2	6	6	6	5	7	7	6	6	4	2	1	4	4	2	3	1	6	2	1	6	5	1	1	3	6	1	3	4	-2	4	3	3	4	1	10	0	0	0	10	0	0	0	10	0	10	0	0	10	7	6	7	7	7	5	3	5	6	5	5	6	3	5	4	2	1	0	NA	NA	0	50	South	None	USA	USA	Supervisor	Florida	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
1707	EN912	US	3	3	2	2	2	2	2	2	2	2	2	2	2	5	5	5	5	5	5	5	5	6	7	7	7	7	1	7	7	1	7	7	3	3	3	3	3	3	8	9	9	9	9	9	9	9	9	9	9	9	9	9	9	6	2	6	2	2	6	6	2	6	6	2	6	6	6	6	6	1	3	NA	NA	0	29	Northeast	African American	American	American	Senior manager	California	Yes	Native	University / College / Undergraduate School (Bachelor Degree)	A
1708	EN913	US	6	7	6	6	6	7	7	7	6	7	7	5	4	4	4	3	4	4	4	3	2	6	6	4	4	2	2	3	5	4	4	2	0	0	2	0	2	0	0	10	0	0	0	8	6	0	0	10	0	10	8	0	9	3	3	5	5	7	5	5	5	5	4	6	5	5	4	6	3	3	0	NA	NA	0	38	Northeast	none, thank you	United States	United States	computer programmer	MD	Yes		Vocational School / Technical College / Communication College (Associate Degree)	A
1709	EN914	US	7	5	5	4	1	6	5	6	3	7	7	7	7	5	5	5	5	5	3	4	3	6	5	2	3	3	2	6	4	1	4	7	4	4	4	4	4	4	8	10	10	5	0	8	0	10	5	10	8	9	8	9	10	5	4	7	4	6	7	7	5	5	7	1	7	7	3	2	2	1	10	NA	NA	0	53	Midwest	Catholic 	Usa	Usa	Disabled  painter 	Illinois 	Yes		Other	B
1710	EN915	US	7	1	1	1	1	7	7	7	4	7	7	4	4	3	3	3	3	3	3	3	3	6	4	1	2	5	1	1	2	7	1	2	4	4	4	4	4	4	0	10	0	0	0	10	0	0	0	10	0	5	5	0	10	5	6	7	6	7	7	4	5	6	6	3	5	6	4	6	8	6	10	NA	NA	1	59	Midwest	Islam	United States	United States	Business Owner	OH	Yes		Vocational School / Technical College / Communication College (Associate Degree)	B
1711	EN916	US	3	5	4	3	4	4	5	5	5	6	3	5	7	1	1	1	4	2	2	3	2	7	7	4	6	4	3	7	7	7	1	5	4	4	4	4	4	4	0	7	0	0	0	9	0	0	0	9	0	10	0	0	10	7	6	5	6	6	5	4	6	6	6	2	6	5	5	3	3	1	8	NA	NA	0	30	South	Christianity 	US	US	CPA	TN	Yes		University / College / Undergraduate School (Bachelor Degree)	A
1712	EN917	US	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	5	5	1	1	5	5	1	1	5	5	2	5	1	1	5	6	2	6	6	2	5	6	4	6	5	2	6	6	6	2	2	2	10	NA	NA	0	50	South	Roman Catholic	USA	USA	Disabled	Arkansas	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	B
1713	EN918	US	7	7	7	7	7	7	7	7	7	7	7	7	7	1	1	1	1	1	2	1	1	7	7	4	7	7	1	7	7	7	7	7	4	4	2	4	4	4	0	0	0	0	1	2	0	0	1	2	0	2	0	0	2	7	5	7	6	6	3	4	7	7	7	5	7	3	2	1	1	1	10	NA	NA	0	30	Midwest	Non-denominational	United States of America	United States of America	Speech-Language Pathologist 	Ohio	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	B
1714	EN919	US	6	2	5	6	2	6	6	2	2	7	7	3	6	5	4	2	5	2	4	4	1	7	7	5	7	7	5	1	7	5	7	6	4	4	4	4	4	4	9	8	10	1	3	7	0	4	0	8	6	4	2	3	10	7	7	7	6	6	6	7	2	6	7	1	6	5	6	5	2	1	10	NA	NA	0	41	West	Christian	USA	USA	Manager	Washington	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
1715	EN92	US	1	6	5	5	6	3	4	4	3	3	3	3	3	2	3	2	3	3	3	4	2	7	7	4	7	7	1	4	4	4	7	7	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	3	5	3	3	6	7	3	5	5	3	7	5	4	1	1	1	0	NA	NA	1	32	South	Christian 	Usa	Usa	Investor	North Carolina 	Yes		Other	A
1716	EN920	US	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	1	3	1	1	3	1	7	7	4	7	1	1	1	7	7	7	1	4	4	4	4	4	4	5	10	0	0	5	10	0	9	8	10	5	8	5	9	10	7	7	7	1	1	6	7	7	7	7	2	6	7	6	1	1	1	10	NA	NA	0	56	South	Christian	USA	Osceola	Wellness expert	florida	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
1717	EN921	US	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	4	0	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	1	1	0	NA	NA	0	59	South	methodist	United States	United States	correctional officer	MD	Yes	Native	University / College / Undergraduate School (Bachelor Degree)	A
1718	EN922	US	1	4	4	1	1	1	1	7	1	1	3	1	1	1	1	1	5	3	1	2	2	6	7	1	7	6	6	5	6	6	1	6	4	0	4	2	2	0	0	7	0	0	0	7	0	5	0	7	0	7	0	0	7	5	3	5	4	6	6	1	4	7	4	2	2	1	1	5	2	2	0	NA	NA	0	58	South	christian	United States	United States	Retired	Arkansas	Yes	Native	University / College / Undergraduate School (Bachelor Degree)	B
1719	EN923	US	7	7	7	7	7	7	7	7	7	7	7	7	7	4	5	2	4	1	1	1	1	7	7	4	5	6	1	5	6	7	6	4	4	-4	4	4	4	4	1	5	0	0	0	5	0	5	0	10	5	5	5	5	10	7	7	7	7	7	7	7	7	7	6	6	7	7	7	1	1	1	1	NA	NA	1	58	West	Methodist	United States	United States	retired	MT	Yes		Vocational School / Technical College / Communication College (Associate Degree)	A
1720	EN924	US	1	1	4	4	1	1	1	4	1	4	4	1	4	3	3	3	3	3	3	4	4	4	4	3	4	5	3	3	4	5	4	4	-4	0	0	0	0	0	5	5	5	0	0	5	0	5	0	5	5	5	5	5	5	6	5	6	6	3	4	5	4	5	6	3	6	5	5	6	7	5	0	NA	NA	0	31	West	Non religious	United States	United States	Customer service	CA	Yes		Other	A
1721	EN925	US	4	5	5	5	5	5	5	5	3	5	7	4	4	3	3	2	4	4	3	2	4	4	3	2	4	4	2	3	5	4	2	2	0	0	0	0	0	0	0	9	0	0	1	5	0	0	0	8	0	6	1	0	6	6	5	7	6	6	7	6	2	5	6	3	6	5	5	5	7	1	0	NA	NA	0	57	Northeast	None	USA	USA	Self employed/excavating	PA	Yes		Junior High School / Middle School	A
1722	EN926	US	4	3	2	7	1	3	3	2	4	2	2	4	1	5	4	5	5	5	3	5	1	5	7	4	4	3	4	3	4	3	3	4	4	4	0	0	0	4	10	8	5	0	0	6	0	5	7	6	5	5	7	5	6	6	2	6	4	1	6	6	1	7	6	1	5	2	5	6	1	1	2	NA	NA	1	40	Midwest	None	United States	United States	Student	Ohio	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
1723	EN927	US	2	4	4	4	4	4	4	5	4	4	4	4	4	4	4	3	5	2	3	3	2	5	5	3	4	4	3	3	4	3	4	5	2	0	1	0	2	2	0	3	0	0	0	5	0	5	0	6	5	5	0	0	6	7	6	6	6	6	7	6	6	6	6	2	5	6	5	2	2	3	10	NA	NA	1	55	West	unitarian	United States	United States	nanny	CO	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
1724	EN928	US	5	5	5	7	7	7	7	7	7	7	7	7	7	5	5	1	5	3	3	3	3	4	2	4	1	6	1	2	1	3	1	1	0	0	4	4	4	4	0	10	0	0	5	6	0	0	0	8	0	10	0	0	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	5	2	1	0	NA	NA	1	22	Northeast	Confused 	United States	United States	Cashier 	Virginia 	Yes		University / College / Undergraduate School (Bachelor Degree)	B
1725	EN929	US	5	7	6	7	7	7	6	4	6	7	6	7	6	3	4	3	3	1	4	3	3	5	5	5	5	5	3	5	5	4	4	4	4	4	4	4	4	4	9	5	5	0	0	5	0	5	0	5	5	5	5	5	5	6	6	6	4	6	6	4	4	6	5	2	6	4	4	7	7	1	10	NA	NA	1	41	Midwest	Protestant	United States	United States	HR	New York	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
1726	EN93	US	1	1	2	1	2	1	1	2	1	1	1	1	2	5	5	5	5	5	5	5	5	7	7	6	7	7	1	7	7	1	7	7	4	4	4	0	4	4	10	10	9	10	9	10	10	10	10	10	9	10	9	10	10	7	6	7	1	1	7	7	3	7	7	1	7	6	7	6	6	2	10	NA	NA	0	40	West	Christian	USA	USA	Healthcare	California	Yes	Basic	Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
1727	EN930	US	6	6	4	3	3	4	7	7	4	6	7	6	6	2	1	2	5	1	4	5	1	7	4	1	3	5	3	5	3	6	2	6	4	3	4	3	4	4	1	5	0	0	2	7	0	7	1	10	8	10	5	0	9	6	3	7	6	6	6	6	6	6	6	2	6	3	1	2	1	1	0	NA	NA	0	47	Midwest	Christian 	USA	USA 	Retired 	Michigan 	Yes		University / College / Undergraduate School (Bachelor Degree)	A
1728	EN931	US	7	7	7	7	7	7	7	1	1	7	7	7	7	5	5	5	5	1	1	1	5	4	7	4	1	4	1	7	4	1	7	1	0	4	4	4	4	4	5	10	0	0	5	10	5	10	10	10	5	10	5	5	10	7	7	5	7	7	7	7	3	5	5	7	7	1	1	1	1	1	0	NA	NA	1	41	Midwest	Methodist	USA	USA	Unemployed	Illinois	Yes		Elementary School / Primary School	A
1729	EN932	US	5	4	5	4	4	5	7	5	1	5	7	4	4	3	3	4	5	4	3	5	1	7	7	6	7	7	7	3	7	7	2	7	4	4	4	4	4	4	0	10	0	0	0	10	0	5	0	7	5	7	5	5	7	7	7	7	5	7	3	7	7	7	7	2	7	1	2	4	1	1	10	NA	NA	0	20	West	Christian 	USA	USA	Student	Dallas	Yes		Vocational School / Technical College / Communication College (Associate Degree)	A
1730	EN933	US	6	6	3	6	6	5	7	7	7	7	7	7	7	5	5	3	5	4	3	4	3	2	2	3	4	5	2	5	4	5	4	6	2	-1	4	3	3	3	10	5	0	0	1	2	0	0	1	5	0	6	2	0	1	7	7	3	6	2	5	6	7	7	3	2	5	3	4	2	2	1	2	NA	NA	0	41	South	Catholic 	Usa	Usa	Nothing 	Florida 	Yes	Native	Vocational School / Technical College / Communication College (Associate Degree)	A
1731	EN934	US	1	1	1	1	1	1	1	1	1	1	1	1	1	5	5	5	5	5	5	5	5	7	7	7	7	7	1	7	7	1	7	7	4	4	4	4	4	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	7	1	7	1	1	7	7	1	7	7	1	7	7	7	8	8	8	10	NA	NA	0	50	South	church of god	usa	usa	manufacturing	South Carolina	Yes		Other	B
1732	EN935	US	3	4	3	3	3	4	4	6	4	4	6	5	4	4	4	3	3	1	1	1	1	6	2	1	4	5	1	1	4	4	2	1	0	0	2	4	4	3	0	5	0	0	5	6	0	0	0	6	0	2	0	0	6	7	7	7	7	7	7	7	7	5	5	3	4	3	5	4	3	1	5	NA	NA	1	60	West	Spiritual, No Religious Title	United States	United States	Retired	Nevada	Yes		Vocational School / Technical College / Communication College (Associate Degree)	B
1733	EN936	US	1	1	1	1	1	7	4	7	1	7	7	1	1	1	1	1	3	2	1	1	1	7	7	4	7	4	6	7	7	4	7	7	4	4	4	4	0	4	0	10	0	0	0	10	0	0	0	10	0	10	10	0	10	7	1	7	7	1	4	4	1	4	7	4	4	7	4	7	4	2	10	NA	NA	0	46	Midwest	Lutheran (LCMS) 	USA	USA	Manager	IL	Yes		University / College / Undergraduate School (Bachelor Degree)	B
1734	EN937	US	6	1	1	1	1	3	7	7	1	6	7	5	6	3	5	5	4	4	3	5	4	6	7	5	6	5	2	5	4	4	6	7	4	4	4	4	4	4	0	5	0	0	0	2	0	0	2	2	3	3	1	0	2	3	2	3	2	4	3	2	5	5	3	3	2	4	4	1	2	1	0	NA	NA	1	20	Northeast	none	Usa	usa	unemployment 	NY	Yes		University / College / Undergraduate School (Bachelor Degree)	B
1735	EN938	US	4	4	5	4	4	6	6	5	6	6	6	5	5	2	2	2	2	3	2	2	2	4	2	4	3	2	4	2	3	4	4	3	2	2	2	3	3	3	6	9	9	1	6	5	5	1	9	8	2	9	6	6	9	6	5	5	6	5	5	6	3	5	5	5	4	4	5	2	1	1	10	NA	NA	1	20	Midwest	Christian	US	US	Associate at Krogers	OH	Yes		Junior High School / Middle School	A
